!CSV A.01.01
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11
!Date: Wednesday, September 28, 2022 13:11:32
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
846500000,-75.334785,123.18063
851000000,-71.496605,165.67566
855500000,-66.603683,42.822041
860000000,-78.104126,88.611481
864500000,-74.338135,42.647526
869000000,-69.108994,-22.088373
873500000,-82.695465,-33.699055
878000000,-65.703262,28.620626
882500000,-65.987335,-54.353401
887000000,-61.84827,179.33098
891500000,-84.261406,8.7049932
896000000,-63.382366,-97.691574
900500000,-69.38488,-0.45616412
905000000,-69.393639,-45.928047
909500000,-68.054886,-154.05444
914000000,-67.019783,-74.980118
918500000,-65.867867,52.888332
923000000,-65.517311,37.886383
927500000,-71.850807,-55.361988
932000000,-69.38871,-62.035343
936500000,-83.745766,-167.73282
941000000,-62.685303,-55.736771
945500000,-74.01693,-0.052629989
950000000,-91.757927,113.24878
954500000,-68.476974,-51.595013
959000000,-93.615097,26.511913
963500000,-71.54393,-94.431412
968000000,-67.513008,-11.842957
972500000,-70.83754,-43.199692
977000000,-73.525902,-45.717312
981500000,-65.371063,-83.817352
986000000,-72.838776,-154.96196
990500000,-79.5886,3.1517682
995000000,-76.457779,-29.385376
999500000,-63.595177,-67.92408
1004000000,-69.886589,-65.200981
1008500000,-63.846413,-82.545593
1013000000,-59.51152,-121.53558
1017500000,-60.896374,-101.71191
1022000000,-60.177551,-120.48325
1026500000,-63.630497,-140.79063
1031000000,-62.734821,-143.21965
1035500000,-62.587742,-133.89516
1040000000,-57.471638,-158.43047
1044500000,-54.181957,-162.20676
1049000000,-52.640884,-165.97324
1053500000,-53.705681,169.57477
1058000000,-51.474087,152.89345
1062500000,-52.566513,136.52318
1067000000,-50.411663,131.70897
1071500000,-50.024017,119.82978
1076000000,-49.944687,109.50239
1080500000,-48.91222,96.924965
1085000000,-49.232494,75.444839
1089500000,-48.433205,57.270935
1094000000,-49.285164,51.665787
1098500000,-50.707279,38.688576
1103000000,-49.384045,14.072513
1107500000,-49.83107,8.9900274
1112000000,-49.920704,-11.94432
1116500000,-50.810459,-4.6796284
1121000000,-53.643612,-16.344095
1125500000,-53.900028,-26.715065
1130000000,-52.881149,-40.867332
1134500000,-51.945683,-46.289783
1139000000,-53.13908,-53.564457
1143500000,-52.937336,-61.088379
1148000000,-51.950665,-76.347847
1152500000,-54.079563,-87.478195
1157000000,-53.165646,-88.112511
1161500000,-56.004364,-92.442696
1166000000,-55.692852,-107.05868
1170500000,-57.546265,-101.84461
1175000000,-56.118706,-111.41766
1179500000,-55.67918,-122.09659
1184000000,-55.795879,-113.45097
1188500000,-59.58643,-129.82346
1193000000,-56.467472,-142.7498
1197500000,-59.240189,-151.41019
1202000000,-60.585518,-156.08124
1206500000,-62.798874,-132.73453
1211000000,-57.575821,-114.09887
1215500000,-56.172256,-133.84586
1220000000,-56.750824,-141.99432
1224500000,-56.139679,-149.5379
1229000000,-53.687202,-173.15765
1233500000,-56.31855,-169.35941
1238000000,-56.063789,161.26381
1242500000,-55.876652,168.77608
1247000000,-59.921455,142.15324
1251500000,-57.755013,139.99747
1256000000,-61.567368,144.55627
1260500000,-69.466423,148.14348
1265000000,-60.023849,148.42059
1269500000,-58.141071,121.93893
1274000000,-59.022263,132.82666
1278500000,-56.801014,125.85052
1283000000,-57.186752,114.88992
1287500000,-57.15937,143.46454
1292000000,-60.703629,109.69758
1296500000,-62.077271,97.341156
1301000000,-57.874176,100.87415
1305500000,-59.276119,102.00286
1310000000,-56.851433,78.584419
1314500000,-57.492958,75.789436
1319000000,-55.506798,40.856712
1323500000,-57.410778,51.288887
1328000000,-57.842743,18.231541
1332500000,-59.121639,28.708891
1337000000,-62.776516,27.651787
1341500000,-59.087288,23.139381
1346000000,-63.414635,31.354895
1350500000,-62.467918,10.80201
1355000000,-62.15765,23.046379
1359500000,-60.007275,29.265905
1364000000,-70.320442,37.045547
1368500000,-63.297188,70.914848
1373000000,-66.484871,60.66943
1377500000,-68.248611,17.899433
1382000000,-80.209557,164.28969
1386500000,-61.877235,26.576099
1391000000,-71.818642,41.536427
1395500000,-65.254333,32.799351
1400000000,-61.020187,-22.047415
1404500000,-62.559082,57.220421
1409000000,-64.883766,72.872398
1413500000,-62.094612,32.158886
1418000000,-61.063847,-5.4664769
1422500000,-66.621208,6.5825033
1427000000,-65.54557,36.080521
1431500000,-63.636784,-5.184504
1436000000,-63.40741,16.724779
1440500000,-63.083885,55.295944
1445000000,-61.509842,75.276497
1449500000,-59.702328,65.066605
1454000000,-56.433052,21.06715
1458500000,-56.993469,14.373755
1463000000,-56.900013,14.343729
1467500000,-54.807568,2.0157979
1472000000,-54.093746,6.7887993
1476500000,-51.858196,0.85771132
1481000000,-50.05817,-22.391985
1485500000,-49.544594,-23.379543
1490000000,-47.991665,-42.459538
1494500000,-48.539471,-52.721153
1499000000,-48.256523,-68.519447
1503500000,-48.21891,-72.237206
1508000000,-47.964432,-73.563232
1512500000,-48.188847,-82.809929
1517000000,-48.437389,-83.686623
1521500000,-47.043007,-87.043541
1526000000,-46.788349,-94.846397
1530500000,-45.468193,-104.99194
1535000000,-45.215584,-118.20644
1539500000,-45.652435,-127.20562
1544000000,-44.716858,-137.47394
1548500000,-45.508457,-141.05128
1553000000,-45.166985,-149.88345
1557500000,-44.480263,-153.54572
1562000000,-43.941319,-158.66422
1566500000,-43.236462,-168.21068
1571000000,-43.482185,-178.85007
1575500000,-42.993317,173.24202
1580000000,-43.328228,162.0083
1584500000,-43.130981,152.24443
1589000000,-43.482307,145.2543
1593500000,-43.724426,142.24516
1598000000,-43.42289,138.88699
1602500000,-43.676937,133.31593
1607000000,-42.814861,125.48968
1611500000,-42.647011,120.39614
1616000000,-42.484638,113.33568
1620500000,-42.024014,107.89477
1625000000,-41.176888,95.391685
1629500000,-41.55138,87.950043
1634000000,-42.030121,78.435936
1638500000,-42.227726,75.19622
1643000000,-41.803795,69.963486
1647500000,-42.209332,63.21114
1652000000,-42.053013,56.925999
1656500000,-41.63826,51.04454
1661000000,-41.009258,42.853592
1665500000,-41.073902,34.74194
1670000000,-41.90464,29.768396
1674500000,-41.584877,19.255787
1679000000,-41.114574,13.907867
1683500000,-41.585079,6.5422239
1688000000,-41.818836,0.2406487
1692500000,-41.569077,-5.1293941
1697000000,-41.914928,-9.4808407
1701500000,-41.382645,-10.570889
1706000000,-40.786667,-17.986799
1710500000,-40.960579,-23.44606
1715000000,-40.196163,-30.461763
1719500000,-39.977673,-40.20216
1724000000,-39.997715,-47.07502
1728500000,-40.268631,-55.838829
1733000000,-40.792274,-60.109764
1737500000,-40.570477,-66.720482
1742000000,-40.978497,-69.125015
1746500000,-40.258415,-75.97702
1751000000,-39.767593,-82.622307
1755500000,-39.270607,-93.617355
1760000000,-39.35894,-102.37348
1764500000,-39.883373,-112.5251
1769000000,-40.022686,-119.85197
1773500000,-40.227882,-126.55785
1778000000,-41.211308,-126.23808
1782500000,-40.789238,-132.341
1787000000,-40.277996,-134.40779
1791500000,-39.591175,-139.30032
1796000000,-38.738621,-153.29018
1800500000,-38.918114,-162.03033
1805000000,-38.609737,-172.02805
1809500000,-39.37281,-179.88359
1814000000,-40.205002,173.34198
1818500000,-39.799171,170.98071
1823000000,-40.240337,167.22568
1827500000,-40.281281,165.49936
1832000000,-39.564167,158.45441
1836500000,-39.077156,150.14961
1841000000,-38.466789,141.59653
1845500000,-38.592369,130.52943
1850000000,-38.785225,122.22043
1854500000,-39.598488,115.8138
1859000000,-39.964737,111.74706
1863500000,-40.135513,108.26548
1868000000,-40.256626,104.32438
1872500000,-39.845886,95.435677
1877000000,-39.630898,90.364113
1881500000,-39.444794,79.158974
1886000000,-39.427719,70.335159
1890500000,-39.90081,62.964039
1895000000,-40.097443,54.127949
1899500000,-40.612286,51.167095
1904000000,-40.652889,50.023865
1908500000,-40.324871,44.112637
1913000000,-40.001167,35.451733
1917500000,-39.586895,27.204111
1922000000,-39.485153,18.954212
1926500000,-39.775841,7.6569352
1931000000,-40.127201,-1.2577258
1935500000,-41.076942,-9.393939
1940000000,-41.860519,-15.554394
1944500000,-41.433964,-19.557589
1949000000,-41.503727,-25.716541
1953500000,-41.062065,-34.433483
1958000000,-40.908405,-41.916348
1962500000,-41.690758,-54.169216
1967000000,-42.230022,-61.857944
1971500000,-43.334236,-63.148277
1976000000,-43.358994,-75.787109
1980500000,-43.886288,-79.460342
1985000000,-43.945549,-85.586456
1989500000,-44.08762,-87.616913
1994000000,-44.266312,-97.275391
1998500000,-44.427563,-105.00014
2003000000,-44.636776,-110.92579
2007500000,-45.030735,-120.18818
2012000000,-46.393509,-126.69369
2016500000,-46.840893,-132.67972
2021000000,-48.047443,-134.57381
2025500000,-46.884624,-135.883
2030000000,-46.872486,-141.65184
2034500000,-46.185402,-153.2692
2039000000,-47.718716,-168.60013
2043500000,-49.142445,-165.58397
2048000000,-50.248375,-172.8808
2052500000,-49.733864,178.31313
2057000000,-51.063461,169.48413
2061500000,-52.749065,162.29411
2066000000,-52.389355,169.38077
2070500000,-54.572578,157.55403
2075000000,-52.754562,159.53072
2079500000,-53.455448,136.34302
2084000000,-52.793564,142.41086
2088500000,-53.04739,120.97239
2093000000,-56.362785,102.18505
2097500000,-60.289753,98.180771
2102000000,-61.013458,100.03934
2106500000,-57.292141,74.241234
2111000000,-62.998756,53.754181
2115500000,-59.178295,20.316189
2120000000,-61.824524,6.7929697
2124500000,-62.564964,7.0450177
2129000000,-59.486568,-32.731369
2133500000,-66.475136,-61.235592
2138000000,-60.411118,-82.948761
2142500000,-60.799709,-45.947498
2147000000,-58.439819,-99.347374
2151500000,-56.36895,-102.18586
2156000000,-59.53231,-107.68352
2160500000,-56.248077,-126.31332
2165000000,-54.140018,-132.61128
2169500000,-52.692616,-160.29906
2174000000,-51.585415,-156.27879
2178500000,-51.730457,-150.71327
2183000000,-51.702362,-163.24826
2187500000,-50.369267,-175.32042
2192000000,-49.403767,-170.18619
2196500000,-48.91444,-175.92236
2201000000,-48.176666,171.18976
2205500000,-47.990379,160.28159
2210000000,-47.783966,145.13191
2214500000,-48.245239,136.14273
2219000000,-48.156876,140.70996
2223500000,-48.908661,129.85144
2228000000,-48.723927,135.2063
2232500000,-47.741421,127.3927
2237000000,-46.724216,119.10801
2241500000,-45.097736,108.92401
2246000000,-45.287331,98.902939
2250500000,-46.025669,86.042374
2255000000,-45.779453,78.726837
2259500000,-46.487297,75.78643
2264000000,-46.163387,72.173004
2268500000,-46.286045,69.432571
2273000000,-45.147446,68.283813
2277500000,-44.92498,59.138908
2282000000,-43.334217,49.026985
2286500000,-43.400265,39.877342
2291000000,-42.968304,27.861996
2295500000,-42.435551,20.764704
2300000000,-42.770603,10.034299
2304500000,-42.393326,9.3045835
2309000000,-42.986023,6.5751305
2313500000,-42.494659,1.6486698
2318000000,-41.003372,-9.9708519
2322500000,-41.887852,-22.135267
2327000000,-41.299377,-32.445042
2331500000,-42.139923,-40.376488
2336000000,-42.441525,-53.560848
2340500000,-42.844025,-50.690029
2345000000,-43.011131,-62.388828
2349500000,-42.577991,-66.161842
2354000000,-42.949295,-73.196564
2358500000,-42.950352,-84.015862
2363000000,-42.959091,-90.809448
2367500000,-43.235832,-98.422997
2372000000,-43.935089,-102.73484
2376500000,-45.006748,-103.3137
2381000000,-44.922371,-107.55233
2385500000,-44.743557,-113.07165
2390000000,-44.974953,-127.22229
2394500000,-44.183712,-128.69542
2399000000,-44.741493,-136.13017
2403500000,-45.83728,-141.1812
2408000000,-44.929222,-147.14807
2412500000,-46.661617,-153.20233
2417000000,-46.231678,-164.02917
2421500000,-46.612511,-172.72231
2426000000,-46.840141,-168.20773
2430500000,-47.331379,179.4626
2435000000,-47.18549,172.85529
2439500000,-48.022541,170.72311
2444000000,-49.30323,160.47064
2448500000,-48.711636,158.69664
2453000000,-49.506119,162.7894
2457500000,-49.155964,169.00156
2462000000,-48.125534,158.89511
2466500000,-49.918839,149.61777
2471000000,-47.54845,139.07159
2475500000,-51.366516,135.45767
2480000000,-50.304272,133.80283
2484500000,-51.95332,133.8992
2489000000,-51.315762,143.25903
2493500000,-52.089268,138.75151
2498000000,-52.295921,117.16624
2502500000,-50.341881,136.03151
2507000000,-49.03006,131.63501
2511500000,-50.925278,111.79223
2516000000,-50.540291,117.42039
2520500000,-51.346241,116.67475
2525000000,-50.225288,108.59894
2529500000,-50.658031,108.05301
2534000000,-50.636463,98.387772
2538500000,-50.923939,101.27837
2543000000,-49.573669,102.14496
2547500000,-48.845966,89.241432
2552000000,-49.686333,75.192444
2556500000,-49.169075,93.444588
2561000000,-50.76754,88.224854
2565500000,-49.769691,82.680336
2570000000,-50.562298,72.518799
2574500000,-50.023266,79.059944
2579000000,-47.856754,66.030228
2583500000,-47.256866,64.800713
2588000000,-46.933647,53.168507
2592500000,-47.072704,50.808552
2597000000,-47.768059,41.851631
2601500000,-46.949738,45.174534
2606000000,-48.126423,37.990227
2610500000,-46.607697,39.962463
2615000000,-47.678596,27.244343
2619500000,-46.749229,23.029964
2624000000,-46.743145,20.913015
2628500000,-46.187435,19.528032
2633000000,-46.709095,7.3934927
2637500000,-46.521233,5.0320716
2642000000,-45.470612,2.6646895
2646500000,-45.930653,-7.3149261
2651000000,-45.509689,-12.809578
2655500000,-44.94096,-10.851165
2660000000,-44.872112,-28.672739
2664500000,-43.558327,-27.45591
2669000000,-44.287445,-40.663708
2673500000,-44.049278,-42.849583
2678000000,-44.826874,-46.403542
2682500000,-44.505501,-52.585739
2687000000,-44.252697,-60.13517
2691500000,-44.9608,-59.988029
2696000000,-44.544525,-69.158859
2700500000,-44.977283,-72.500763
2705000000,-43.917427,-77.499435
2709500000,-44.745827,-85.488647
2714000000,-43.971725,-91.106445
2718500000,-44.469097,-101.46848
2723000000,-45.056442,-99.475693
2727500000,-44.407814,-111.48109
2732000000,-44.331554,-112.91815
2736500000,-44.2397,-117.07424
2741000000,-43.768818,-121.9034
2745500000,-43.567776,-127.55346
2750000000,-43.784077,-133.55675
2754500000,-43.431271,-142.34026
2759000000,-43.896118,-144.40587
2763500000,-43.611626,-144.41583
2768000000,-43.114609,-155.38666
2772500000,-43.658634,-162.20389
2777000000,-43.484917,-166.38249
2781500000,-42.690292,-169.38808
2786000000,-43.416573,178.86862
2790500000,-42.779221,174.52005
2795000000,-42.882603,169.12
2799500000,-42.97361,166.12012
2804000000,-43.355301,153.24974
2808500000,-43.195709,152.67482
2813000000,-42.773048,153.37337
2817500000,-42.651882,147.07854
2822000000,-42.525272,139.53612
2826500000,-42.444103,132.15466
2831000000,-42.657997,128.44028
2835500000,-42.686085,117.22369
2840000000,-42.587753,113.69035
2844500000,-42.184406,107.75439
2849000000,-42.84301,105.62027
2853500000,-42.692829,98.928665
2858000000,-42.638821,96.087776
2862500000,-42.927418,88.491592
2867000000,-42.536671,78.577415
2871500000,-41.992626,79.376297
2876000000,-42.581009,65.343613
2880500000,-43.154663,56.345921
2885000000,-42.74292,59.222565
2889500000,-43.357754,51.708378
2894000000,-42.686184,45.208618
2898500000,-42.955006,34.786442
2903000000,-42.917477,32.171181
2907500000,-42.601147,25.412907
2912000000,-43.489349,18.858864
2916500000,-43.703465,7.8431396
2921000000,-44.062038,6.8977509
2925500000,-43.953461,0.42781296
2930000000,-44.494106,-2.7207675
2934500000,-44.511627,-11.098101
2939000000,-44.858776,-7.6883054
2943500000,-44.704288,-21.376638
2948000000,-44.742111,-17.471945
2952500000,-43.964069,-21.767546
2957000000,-44.331543,-22.788828
2961500000,-44.72818,-34.494942
2966000000,-44.878819,-44.074806
2970500000,-44.739502,-43.437557
2975000000,-45.29343,-49.286572
2979500000,-45.221027,-51.178516
2984000000,-46.036263,-55.479923
2988500000,-44.226067,-62.535793
2993000000,-44.769459,-67.768616
2997500000,-45.054737,-76.759933
3002000000,-45.826836,-85.454659
3006500000,-44.942818,-94.943771
3011000000,-45.771721,-90.784996
3015500000,-46.624565,-102.23592
3020000000,-45.291233,-106.00552
3024500000,-45.640144,-105.65637
3029000000,-45.061489,-114.9477
3033500000,-44.983974,-120.53929
3038000000,-45.70953,-128.94078
3042500000,-46.601509,-131.47673
3047000000,-47.306496,-131.81937
3051500000,-47.051357,-147.37216
3056000000,-46.863953,-144.57712
3060500000,-47.03804,-144.16342
3065000000,-47.559998,-156.2874
3069500000,-46.858334,-156.22916
3074000000,-47.655251,-163.12219
3078500000,-48.113964,-169.15965
3083000000,-46.365219,-174.85939
3087500000,-47.304451,-174.2998
3092000000,-47.917305,173.94344
3096500000,-47.157822,171.23904
3101000000,-48.515583,167.04228
3105500000,-48.521252,167.49051
3110000000,-48.005505,162.26093
3114500000,-48.145218,162.00488
3119000000,-46.682861,154.83649
3123500000,-47.179077,145.92816
3128000000,-48.021595,146.48689
3132500000,-48.794712,140.69443
3137000000,-49.738533,136.05801
3141500000,-48.082718,135.14644
3146000000,-48.579773,138.89842
3150500000,-48.639854,120.78185
3155000000,-48.505295,112.70467
3159500000,-47.361511,114.93848
3164000000,-49.693119,123.33456
3168500000,-48.60025,110.85901
3173000000,-50.071304,98.404816
3177500000,-49.011299,92.953705
3182000000,-49.010899,100.28051
3186500000,-48.265999,86.319344
3191000000,-48.061665,83.178299
3195500000,-48.921906,71.840263
3200000000,-50.017715,68.514923
3204500000,-49.083687,60.972095
3209000000,-49.184628,68.096725
3213500000,-50.070324,66.367638
3218000000,-48.488228,73.499657
3222500000,-48.276428,66.203735
3227000000,-47.345581,61.061024
3231500000,-47.933613,61.865974
3236000000,-48.583233,44.005306
3240500000,-47.230236,50.274719
3245000000,-47.048714,30.313387
3249500000,-46.919128,25.650953
3254000000,-47.667492,16.41662
3258500000,-48.509811,9.4866619
3263000000,-48.613735,13.579377
3267500000,-48.317848,6.3528876
3272000000,-48.959755,6.4352012
3276500000,-49.099827,-9.4903955
3281000000,-47.620678,-3.6073794
3285500000,-48.157825,-12.361814
3290000000,-50.160519,-9.4087477
3294500000,-49.972481,-25.458399
3299000000,-49.533699,-25.142879
3303500000,-48.801346,-28.857655
3308000000,-48.682011,-30.302595
3312500000,-48.29673,-44.220146
3317000000,-47.939209,-30.354731
3321500000,-48.112503,-43.883923
3326000000,-48.428665,-46.181396
3330500000,-47.908901,-53.254955
3335000000,-49.041031,-54.879581
3339500000,-48.372288,-69.437584
3344000000,-48.312881,-66.279617
3348500000,-49.493874,-72.404045
3353000000,-47.692787,-78.604073
3357500000,-47.457462,-77.088669
3362000000,-48.183342,-82.562515
3366500000,-47.340542,-92.003815
3371000000,-49.158417,-96.357933
3375500000,-47.7887,-96.293159
3380000000,-46.810375,-103.18858
3384500000,-46.230133,-115.4044
3389000000,-47.888454,-120.67995
3393500000,-47.283783,-125.01093
3398000000,-45.984211,-134.86053
3402500000,-46.817791,-140.85191
3407000000,-46.553471,-141.49986
3411500000,-47.032906,-143.57956
3416000000,-47.78476,-154.78789
3420500000,-46.616451,-155.61411
3425000000,-47.592144,-157.25288
3429500000,-47.414757,-164.51921
3434000000,-46.981735,-165.69695
3438500000,-47.479439,-174.59341
3443000000,-47.543655,-177.86638
3447500000,-46.843494,173.86188
3452000000,-48.160976,163.17505
3456500000,-47.482346,165.58298
3461000000,-47.538761,157.3226
3465500000,-48.554077,147.72926
3470000000,-47.120728,151.56699
3474500000,-48.572262,148.66992
3479000000,-48.2034,143.68066
3483500000,-47.311745,134.9803
3488000000,-49.107872,127.64555
3492500000,-50.490952,118.66415
3497000000,-48.885719,117.37122
3501500000,-48.734772,109.45775
3506000000,-49.576542,113.87064
3510500000,-50.646648,106.43629
3515000000,-50.635933,104.21957
3519500000,-51.573818,91.238945
3524000000,-51.464684,90.941055
3528500000,-53.236172,90.624725
3533000000,-51.728462,89.856758
3537500000,-52.669437,85.119446
3542000000,-51.323666,76.443481
3546500000,-50.714943,81.892342
3551000000,-52.489666,76.382164
3555500000,-51.794289,63.060295
3560000000,-50.198112,60.352577
3564500000,-49.914791,55.267746
3569000000,-50.486664,59.257191
3573500000,-50.512001,52.959179
3578000000,-51.082401,56.195366
3582500000,-52.245495,46.432205
3587000000,-51.818119,57.710911
3591500000,-51.83815,38.450733
3596000000,-49.147842,46.995823
3600500000,-51.022598,44.111244
3605000000,-50.28529,39.798828
3609500000,-49.184944,31.057003
3614000000,-49.281525,28.94455
3618500000,-49.070683,30.625685
3623000000,-48.416656,16.74605
3627500000,-47.659264,15.642728
3632000000,-48.793907,7.476975
3636500000,-48.199032,-1.5770565
3641000000,-49.440372,5.0797715
3645500000,-48.376755,-3.7633071
3650000000,-49.03714,-16.956554
3654500000,-48.929775,-11.613185
3659000000,-48.27187,-17.558899
3663500000,-47.75536,-20.059065
3668000000,-47.201843,-26.19393
3672500000,-48.847054,-27.290989
3677000000,-47.317986,-40.797077
3681500000,-46.887283,-36.259254
3686000000,-47.781849,-42.828007
3690500000,-47.228119,-55.902775
3695000000,-47.390175,-51.273651
3699500000,-46.108463,-55.823425
3704000000,-45.582623,-61.97147
3708500000,-45.488579,-64.082626
3713000000,-46.247494,-67.003708
3717500000,-46.190517,-74.089531
3722000000,-45.91861,-85.841667
3726500000,-46.418808,-97.055466
3731000000,-45.646744,-99.569931
3735500000,-45.539146,-97.987396
3740000000,-45.51247,-102.28365
3744500000,-44.96476,-109.4417
3749000000,-44.718613,-115.92483
3753500000,-44.386246,-125.33553
3758000000,-45.533123,-128.12756
3762500000,-45.442482,-135.70128
3767000000,-45.744492,-137.88286
3771500000,-45.11272,-143.42828
3776000000,-45.773663,-153.69469
3780500000,-45.151226,-152.81915
3785000000,-45.175747,-157.91957
3789500000,-44.434662,-164.62221
3794000000,-44.161709,-171.3246
3798500000,-43.741096,-178.72673
3803000000,-44.0476,173.34174
3807500000,-44.990757,168.78461
3812000000,-44.221947,159.65053
3816500000,-44.016731,154.84747
3821000000,-44.325687,151.83275
3825500000,-44.315094,144.40398
3830000000,-44.792797,140.47122
3834500000,-44.985306,124.22118
3839000000,-46.38625,127.2591
3843500000,-44.935333,120.01579
3848000000,-45.457092,117.02313
3852500000,-46.422344,110.4306
3857000000,-45.968994,112.29217
3861500000,-46.859138,113.29593
3866000000,-47.306335,106.68692
3870500000,-46.210449,101.49124
3875000000,-46.974392,104.34274
3879500000,-45.751705,91.055954
3884000000,-46.927959,81.252243
3888500000,-45.906544,84.165565
3893000000,-46.561138,80.476044
3897500000,-46.881222,73.693237
3902000000,-45.231678,70.235954
3906500000,-45.615215,69.112221
3911000000,-45.447247,61.412651
3915500000,-44.54216,57.653866
3920000000,-44.934475,53.091393
3924500000,-46.35664,47.851242
3929000000,-44.895184,48.434093
3933500000,-44.775997,40.503632
3938000000,-44.034538,33.172882
3942500000,-43.895958,32.059364
3947000000,-43.939758,15.849802
3951500000,-44.346695,9.4631262
3956000000,-44.838711,5.2646875
3960500000,-45.009403,-3.1203759
3965000000,-45.123718,-3.5710695
3969500000,-46.112736,-5.6093302
3974000000,-45.544052,-10.337851
3978500000,-45.07719,-13.015368
3983000000,-44.885452,-16.338633
3987500000,-44.642361,-27.340248
3992000000,-44.532494,-34.264202
3996500000,-44.128658,-36.510178
4001000000,-45.321239,-44.286419
4005500000,-44.667877,-46.577919
4010000000,-45.307613,-57.647652
4014500000,-44.440414,-59.76339
4019000000,-45.002995,-61.114922
4023500000,-45.232189,-71.082237
4028000000,-44.079762,-77.160042
4032500000,-45.139374,-79.094376
4037000000,-44.956257,-91.527901
4041500000,-45.195175,-101.78986
4046000000,-44.596897,-94.24836
4050500000,-45.067196,-101.65418
4055000000,-45.770912,-101.98324
4059500000,-46.110264,-111.30572
4064000000,-46.576527,-106.86711
4068500000,-45.432091,-116.9234
4073000000,-46.224369,-125.50121
4077500000,-46.09198,-127.82224
4082000000,-46.17775,-135.34793
4086500000,-45.979668,-141.36719
4091000000,-45.25526,-143.55032
4095500000,-45.789215,-140.40022
4100000000,-45.355289,-154.83322
4104500000,-45.445236,-155.34131
4109000000,-43.811878,-157.14345
4113500000,-45.551529,-163.31963
4118000000,-44.454533,-169.06956
4122500000,-44.516212,-174.42519
4127000000,-45.459263,179.17589
4131500000,-45.302898,176.47408
4136000000,-45.072876,169.9753
4140500000,-44.771461,160.39322
4145000000,-44.946072,161.91008
4149500000,-44.963383,158.57445
4154000000,-45.559563,150.24176
4158500000,-44.458988,151.20244
4163000000,-45.653011,138.63739
4167500000,-44.833214,132.2213
4172000000,-44.497494,136.06624
4176500000,-44.072887,132.04526
4181000000,-45.511368,121.46465
4185500000,-44.718925,115.21595
4190000000,-44.534367,111.37431
4194500000,-44.47179,107.64136
4199000000,-44.128967,98.13382
4203500000,-44.593452,93.932495
4208000000,-45.250748,88.630455
4212500000,-45.618256,80.932549
4217000000,-45.600464,81.786179
4221500000,-45.760784,71.643143
4226000000,-44.451782,71.52272
4230500000,-44.39119,59.831577
4235000000,-45.111561,57.644585
4239500000,-44.695057,45.596943
4244000000,-44.544746,44.51268
4248500000,-44.543652,37.640331
4253000000,-44.862244,28.595518
4257500000,-44.561588,21.755829
4262000000,-45.019268,19.429914
4266500000,-45.52737,21.375893
