!CSV A.01.01,,,
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11,,,
!Date: Wednesday, September 28, 2022 12:47:15,
!Source: Standard,,,
,,,
BEGIN CH1_DATA,,,
Freq(Hz),S12(DB),S12(DEG),
1994000000,-37.253487,-176.31868,
1998500000,-37.498962,172.7002,
2003000000,-37.720379,160.16614,
2007500000,-38.327808,151.491,
2012000000,-39.776325,147.1107,
2016500000,-40.588734,142.56099,
2021000000,-40.677696,137.14125,
2025500000,-40.614468,133.65601,
2030000000,-40.275784,129.29442,
2034500000,-39.871456,120.87611,
2039000000,-40.445881,108.24731,
2043500000,-41.145973,99.260849,
2048000000,-42.072289,92.021866,
2052500000,-44.262268,86.517517,
2057000000,-45.258656,90.756905,
2061500000,-44.935516,93.915421,
2066000000,-44.083519,96.383514,
2070500000,-42.849377,90.401611,
2075000000,-41.268169,83.53904,
2079500000,-40.389229,70.090317,
2084000000,-40.754215,57.183186,
2088500000,-41.764011,47.95462,
2093000000,-42.623955,30.881516,
2097500000,-43.026131,25.769596,
2102000000,-44.356342,20.049339,
2106500000,-44.714561,20.215055,
2111000000,-45.1245,19.689657,
2115500000,-45.136364,19.667873,
2120000000,-43.59227,11.973162,
2124500000,-43.340397,5.7890043,
2129000000,-43.442566,-1.5479867,
2133500000,-44.331955,-8.8922672,
2138000000,-44.210011,-19.176462,
2142500000,-43.44627,-24.356771,
2147000000,-44.935791,-31.717319,
2151500000,-45.730473,-34.599224,
2156000000,-44.981361,-39.999233,
2160500000,-44.581509,-40.499462,
2165000000,-45.001617,-51.37006,
2169500000,-44.873196,-55.731667,
2174000000,-45.944248,-62.476894,
2178500000,-46.244583,-62.962883,
2183000000,-46.645557,-70.923439,
2187500000,-46.126804,-68.49942,
2192000000,-45.325867,-78.311272,
2196500000,-45.142624,-85.710243,
2201000000,-45.456772,-88.085724,
2205500000,-45.468845,-100.22682,
2210000000,-46.856564,-109.40208,
2214500000,-47.070671,-113.73521,
2219000000,-50.021595,-109.29859,
2223500000,-50.33519,-110.52916,
2228000000,-49.583042,-106.34168,
2232500000,-48.167706,-113.23604,
2237000000,-46.67252,-118.47324,
2241500000,-46.35696,-127.23879,
2246000000,-45.393131,-131.1535,
2250500000,-45.110115,-140.08035,
2255000000,-46.732159,-147.11523,
2259500000,-46.379906,-152.35802,
2264000000,-46.891144,-147.12759,
2268500000,-46.854931,-154.32507,
2273000000,-46.402344,-148.43848,
2277500000,-45.392696,-161.19035,
2282000000,-44.621342,-170.29617,
2286500000,-44.098709,-176.96129,
2291000000,-44.46796,163.47575,
2295500000,-45.358875,159.22705,
2300000000,-45.841564,163.75084,
2304500000,-45.486755,160.72946,
2309000000,-44.659611,163.82608,
2313500000,-42.659168,154.95728,
2318000000,-41.492584,140.83302,
2322500000,-41.32589,127.10318,
2327000000,-41.78054,117.59013,
2331500000,-42.271118,106.87725,
2336000000,-42.352383,99.342079,
2340500000,-42.726505,89.036766,
2345000000,-42.709869,80.710274,
2349500000,-42.447567,73.539268,
2354000000,-42.613262,63.741505,
2358500000,-42.852188,58.88974,
2363000000,-42.7244,49.605904,
2367500000,-43.832024,45.583035,
2372000000,-44.033657,38.181648,
2376500000,-43.818436,29.378052,
2381000000,-45.324871,19.234846,
2385500000,-44.834282,6.9485292,
2390000000,-45.367847,-4.4026313,
2394500000,-47.678772,-7.4982715,
2399000000,-49.158775,-20.549046,
2403500000,-51.759434,-19.777191,
2408000000,-50.648052,-6.098772,
2412500000,-51.940231,5.534431,
2417000000,-51.186558,5.7319078,
2421500000,-49.105877,-11.180674,
2426000000,-48.13216,-7.6947093,
2430500000,-46.923462,-13.327008,
2435000000,-47.023914,-39.2467,
2439500000,-47.871292,-47.555988,
2444000000,-50.082603,-64.482162,
2448500000,-52.447941,-47.911072,
2453000000,-49.463379,-58.938278,
2457500000,-49.989941,-50.578499,
2462000000,-49.610531,-50.684814,
2466500000,-48.093346,-66.630264,
2471000000,-50.164997,-90.687691,
2475500000,-50.710995,-82.053696,
2480000000,-49.413952,-87.736641,
2484500000,-50.302048,-103.08136,
2489000000,-50.414108,-101.08503,
2493500000,-52.069244,-99.931648,
2498000000,-51.858376,-98.106445,
2502500000,-51.82468,-94.019493,
2507000000,-51.058414,-109.53113,
2511500000,-48.886604,-115.48819,
2516000000,-48.965721,-133.52382,
2520500000,-52.640106,-130.59532,
2525000000,-53.267941,-129.49644,
2529500000,-50.999599,-132.18799,
2534000000,-52.785011,-143.45773,
2538500000,-49.770336,-146.50142,
2543000000,-50.814354,-135.88983,
2547500000,-53.519833,-169.51282,
2552000000,-51.259449,-167.59695,
2556500000,-52.128845,-176.01129,
2561000000,-52.776966,-169.77237,
2565500000,-54.290028,-170.44838,
2570000000,-51.999336,179.50473,
2574500000,-54.155567,161.06126,
2579000000,-52.870556,-176.69107,
2583500000,-49.985809,169.39755,
2588000000,-51.513622,166.17699,
2592500000,-50.921017,168.8299,
2597000000,-50.811356,162.55298,
2601500000,-52.20451,156.36803,
2606000000,-53.276791,158.90839,
2610500000,-51.694298,148.50827,
2615000000,-50.379349,154.42542,
2619500000,-51.149895,162.5312,
2624000000,-49.442081,139.25806,
2628500000,-48.81929,140.85651,
2633000000,-48.616608,131.23607,
2637500000,-47.508884,130.08133,
2642000000,-46.399498,124.07198,
2646500000,-45.762081,119.02898,
2651000000,-45.156834,108.00681,
2655500000,-44.328846,92.894264,
2660000000,-44.399937,91.214844,
2664500000,-44.03323,75.794083,
2669000000,-44.540665,65.430183,
2673500000,-45.476032,59.279007,
2678000000,-44.896069,50.983814,
2682500000,-45.56609,49.867321,
2687000000,-46.320538,32.480434,
2691500000,-45.397911,34.249859,
2696000000,-45.42522,26.8354,
2700500000,-45.632706,21.022562,
2705000000,-46.236591,11.568422,
2709500000,-46.251064,3.9115994,
2714000000,-46.496883,-1.6384406,
2718500000,-46.89867,-10.209232,
2723000000,-46.970196,-5.0814023,
2727500000,-47.035122,-12.863106,
2732000000,-45.266308,-19.331316,
2736500000,-44.627144,-25.559879,
2741000000,-45.264431,-39.087875,
2745500000,-44.160007,-45.763733,
2750000000,-45.169388,-64.668861,
2754500000,-45.068737,-71.589912,
2759000000,-46.045086,-74.021072,
2763500000,-45.492367,-79.345093,
2768000000,-46.792049,-81.166695,
2772500000,-47.263176,-91.963669,
2777000000,-47.122437,-96.746666,
2781500000,-47.499271,-103.38471,
2786000000,-48.554413,-97.404144,
2790500000,-49.33482,-98.706429,
2795000000,-48.66906,-114.90516,
2799500000,-50.392239,-119.05575,
2804000000,-51.498001,-108.45591,
2808500000,-48.85548,-107.11466,
2813000000,-49.405556,-108.70065,
2817500000,-48.768372,-107.99888,
2822000000,-49.942398,-119.41032,
2826500000,-47.683754,-124.01949,
2831000000,-45.557613,-128.60371,
2835500000,-45.740318,-139.02119,
2840000000,-46.13879,-140.85493,
2844500000,-44.702412,-147.09163,
2849000000,-45.450386,-155.78706,
2853500000,-44.491913,-162.57065,
2858000000,-44.335449,-174.41391,
2862500000,-44.2332,-179.01805,
2867000000,-44.05563,165.07831,
2871500000,-43.586449,159.25729,
2876000000,-44.435474,152.38255,
2880500000,-44.387115,139.34105,
2885000000,-45.401733,138.27643,
2889500000,-45.737507,126.74389,
2894000000,-45.892166,123.75351,
2898500000,-47.093853,114.36901,
2903000000,-45.931385,119.59254,
2907500000,-46.51569,110.96774,
2912000000,-47.476952,106.27348,
2916500000,-48.474522,104.84809,
2921000000,-47.328976,95.877441,
2925500000,-48.454285,103.69424,
2930000000,-46.54332,96.505646,
2934500000,-46.388771,94.556984,
2939000000,-44.764263,89.752655,
2943500000,-45.293583,79.462273,
2948000000,-44.826859,70.665916,
2952500000,-44.344891,68.554688,
2957000000,-44.743233,53.007538,
2961500000,-44.765987,47.541073,
2966000000,-44.095638,41.741573,
2970500000,-45.442928,35.7822,
2975000000,-45.743511,33.700306,
2979500000,-45.579811,25.655096,
2984000000,-45.340668,15.270256,
2988500000,-44.769287,17.488386,
2993000000,-44.998306,7.8861108,
2997500000,-44.924473,-5.3998346,
3002000000,-45.231628,-11.038049,
3006500000,-46.067661,-18.177935,
3011000000,-45.358265,-22.836145,
3015500000,-47.852066,-20.335934,
3020000000,-46.369118,-26.535597,
3024500000,-46.125702,-31.005316,
3029000000,-46.126003,-33.122837,
3033500000,-44.513012,-42.937088,
3038000000,-45.631573,-51.401939,
3042500000,-43.936241,-56.647987,
3047000000,-44.356155,-62.86673,
3051500000,-44.818604,-67.922943,
3056000000,-44.374313,-74.495804,
3060500000,-44.364368,-87.440933,
3065000000,-44.158844,-86.362358,
3069500000,-44.488892,-97.313538,
3074000000,-44.198143,-107.12027,
3078500000,-44.524769,-113.08691,
3083000000,-45.185398,-121.70776,
3087500000,-44.762882,-125.59889,
3092000000,-45.483044,-128.15355,
3096500000,-44.929749,-128.30124,
3101000000,-44.405811,-133.23933,
3105500000,-43.309834,-148.22787,
3110000000,-44.920475,-153.1398,
3114500000,-44.928196,-166.86253,
3119000000,-45.011364,-172.7346,
3123500000,-45.899059,-171.60136,
3128000000,-45.392452,-171.74542,
3132500000,-44.874569,175.96376,
3137000000,-45.385654,174.11421,
3141500000,-44.730194,155.24409,
3146000000,-45.212399,158.95642,
3150500000,-46.181938,149.15514,
3155000000,-44.615673,148.60602,
3159500000,-44.807434,139.02235,
3164000000,-45.276157,133.32405,
3168500000,-44.432972,127.22921,
3173000000,-46.165787,121.51449,
3177500000,-45.787643,124.93533,
3182000000,-45.396358,112.85629,
3186500000,-45.306141,104.95532,
3191000000,-46.379406,104.43704,
3195500000,-45.452641,98.785263,
3200000000,-44.644665,98.753784,
3204500000,-45.286503,95.691742,
3209000000,-44.102989,87.452248,
3213500000,-43.433102,75.308357,
3218000000,-44.043728,77.076012,
3222500000,-42.644367,65.496559,
3227000000,-42.971973,56.302177,
3231500000,-43.434601,48.144154,
3236000000,-42.65144,42.949516,
3240500000,-43.332603,36.820755,
3245000000,-44.109814,32.892673,
3249500000,-43.197731,28.342022,
3254000000,-43.023582,20.239704,
3258500000,-43.104259,17.678606,
3263000000,-43.537952,7.3249125,
3267500000,-42.915359,8.6815529,
3272000000,-42.813183,0.30824342,
3276500000,-43.412289,-4.3864603,
3281000000,-42.392162,-11.687313,
3285500000,-42.207912,-24.301231,
3290000000,-42.050262,-34.248394,
3294500000,-41.938969,-35.255939,
3299000000,-42.399109,-39.721172,
3303500000,-42.519539,-48.265148,
3308000000,-41.629021,-60.0047,
3312500000,-41.508728,-65.681671,
3317000000,-41.393303,-72.621361,
3321500000,-42.259815,-79.723572,
3326000000,-41.307625,-88.100845,
3330500000,-42.618671,-94.031387,
3335000000,-41.998253,-105.10579,
3339500000,-41.848495,-110.90211,
3344000000,-43.091045,-115.68948,
3348500000,-43.735596,-121.08915,
3353000000,-43.448875,-126.42993,
3357500000,-44.061413,-135.84099,
3362000000,-44.380573,-133.79593,
3366500000,-44.129547,-137.89742,
3371000000,-43.941181,-144.24564,
3375500000,-43.608891,-151.6942,
3380000000,-43.667633,-151.48424,
3384500000,-43.487419,-154.72115,
3389000000,-43.002007,-160.01056,
3393500000,-42.899303,-167.51042,
3398000000,-42.70108,-170.57472,
3402500000,-42.468483,-178.59729,
3407000000,-41.501179,173.44543,
3411500000,-42.514591,165.26183,
3416000000,-42.042187,156.3073,
3420500000,-41.871841,143.0052,
3425000000,-41.488678,139.09612,
3429500000,-42.50869,138.06886,
3434000000,-42.63612,126.05729,
3438500000,-42.102947,118.63291,
3443000000,-42.658817,112.66468,
3447500000,-42.257099,111.02441,
3452000000,-42.687897,104.73331,
3456500000,-42.846455,95.536079,
3461000000,-42.997826,91.381821,
3465500000,-43.139866,83.985718,
3470000000,-42.339729,74.126923,
3474500000,-42.787937,72.737503,
3479000000,-41.89867,67.913681,
3483500000,-42.009537,60.361099,
3488000000,-42.122917,56.539982,
3492500000,-42.178318,44.146683,
3497000000,-41.817726,41.790794,
3501500000,-42.301884,32.772789,
3506000000,-42.872742,17.130426,
3510500000,-42.330627,19.084835,
3515000000,-42.047714,15.014175,
3519500000,-42.776245,5.6735468,
3524000000,-42.287537,-0.045234848,
3528500000,-42.462036,-5.3393569,
3533000000,-41.958797,-7.7082758,
3537500000,-41.997753,-21.387226,
3542000000,-42.353851,-27.162037,
3546500000,-42.628281,-38.883293,
3551000000,-41.770649,-43.130928,
3555500000,-42.789093,-53.260582,
3560000000,-42.275578,-54.068481,
3564500000,-43.002274,-59.971718,
3569000000,-42.960533,-71.220673,
3573500000,-42.609791,-75.496559,
3578000000,-43.764996,-77.50737,
3582500000,-43.728695,-82.885216,
3587000000,-43.390678,-89.895805,
3591500000,-43.27092,-95.733658,
3596000000,-42.619488,-105.85869,
3600500000,-43.735279,-113.70015,
3605000000,-42.846813,-117.43363,
3609500000,-43.80349,-127.85628,
3614000000,-44.066814,-129.38832,
3618500000,-43.527256,-130.65369,
3623000000,-43.504688,-143.61133,
3627500000,-43.821201,-144.29776,
3632000000,-43.50251,-154.35938,
3636500000,-43.269661,-158.34651,
3641000000,-43.129795,-166.04247,
3645500000,-43.584751,-168.60283,
3650000000,-43.442169,-176.18533,
3654500000,-43.439709,179.40886,
3659000000,-42.936607,175.52792,
3663500000,-43.292755,168.23274,
3668000000,-42.829262,163.53938,
3672500000,-41.960144,151.40959,
3677000000,-42.643005,148.11023,
3681500000,-42.007,136.71022,
3686000000,-41.93087,129.48029,
3690500000,-42.004784,127.79393,
3695000000,-42.653763,114.87936,
3699500000,-42.559605,106.08087,
3704000000,-41.644569,98.711052,
3708500000,-41.807163,95.606346,
3713000000,-41.525803,85.995995,
3717500000,-41.513687,75.502617,
3722000000,-41.44146,65.221497,
3726500000,-42.448479,54.826317,
3731000000,-42.837406,54.883694,
3735500000,-42.576138,47.342075,
3740000000,-42.864902,46.17403,
3744500000,-43.06398,37.177002,
3749000000,-42.484196,30.356567,
3753500000,-43.366753,21.656645,
3758000000,-43.561668,11.836612,
3762500000,-43.092751,8.5420551,
3767000000,-44.419785,-2.2007108,
3771500000,-44.417992,0.22281283,
3776000000,-45.161064,-8.2314796,
3780500000,-43.84663,-18.555735,
3785000000,-43.763523,-24.652033,
3789500000,-43.6493,-32.827309,
3794000000,-44.174442,-42.75552,
3798500000,-44.265827,-45.704845,
3803000000,-44.146606,-51.484074,
3807500000,-44.867214,-65.040604,
3812000000,-45.214394,-62.872547,
3816500000,-43.92989,-70.536003,
3821000000,-44.399761,-79.473526,
3825500000,-44.950188,-88.732491,
3830000000,-45.36808,-97.029762,
3834500000,-44.913681,-110.25127,
3839000000,-46.078701,-110.8178,
3843500000,-46.804272,-113.49069,
3848000000,-47.248177,-118.43436,
3852500000,-47.679104,-128.03078,
3857000000,-47.317005,-133.46452,
3861500000,-49.613705,-131.76154,
3866000000,-48.64468,-125.21649,
3870500000,-49.356148,-137.57973,
3875000000,-48.692574,-143.14653,
3879500000,-49.143681,-144.25352,
3884000000,-48.185925,-134.25981,
3888500000,-47.548653,-146.04149,
3893000000,-47.255508,-146.6788,
3897500000,-46.185211,-151.36325,
3902000000,-46.237377,-161.54482,
3906500000,-45.668568,-172.88863,
3911000000,-45.594944,179.50955,
3915500000,-45.310658,171.48383,
3920000000,-44.889362,163.90717,
3924500000,-45.506165,162.49957,
3929000000,-45.112961,154.65424,
3933500000,-45.169662,142.28302,
3938000000,-44.793282,140.37468,
3942500000,-44.58075,133.98793,
3947000000,-44.847847,120.01655,
3951500000,-44.830589,114.33359,
3956000000,-45.256908,109.88605,
3960500000,-46.010216,106.42756,
3965000000,-45.410553,100.29366,
3969500000,-44.546009,94.556831,
3974000000,-45.163471,91.708244,
3978500000,-45.140381,81.101479,
3983000000,-45.312096,70.459015,
3987500000,-44.273689,61.335442,
3992000000,-44.574398,65.473648,
3996500000,-45.096397,51.368256,
4001000000,-44.258335,43.406551,
4005500000,-43.934456,38.027489,
4010000000,-45.023247,32.358387,
4014500000,-44.290062,29.098207,
4019000000,-44.377335,20.437843,
4023500000,-43.917778,12.144133,
4028000000,-44.745247,5.2151952,
4032500000,-44.126831,2.3186047,
4037000000,-44.622829,-3.2509096,
4041500000,-44.721596,-12.680572,
