!CSV A.01.01,,,
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11,,,
!Date: Wednesday, September 28, 2022 12:43:35,
!Source: Standard,,,
,,,
BEGIN CH1_DATA,,,
Freq(Hz),S11(DB),S11(DEG),
1260500000,-2.598768,-67.024986,
1265000000,-2.6094501,-68.936363,
1269500000,-2.7472727,-70.562531,
1274000000,-2.7454209,-71.960068,
1278500000,-2.7363105,-74.012589,
1283000000,-2.8439674,-75.684753,
1287500000,-2.8907554,-76.895645,
1292000000,-2.8804057,-79.004051,
1296500000,-3.0176389,-80.533257,
1301000000,-3.0479562,-81.632462,
1305500000,-3.0449817,-83.255501,
1310000000,-3.1531701,-84.605392,
1314500000,-3.1393256,-85.729073,
1319000000,-3.1060443,-87.446274,
1323500000,-3.1479092,-88.689575,
1328000000,-3.1540189,-89.599907,
1332500000,-3.0981774,-91.095406,
1337000000,-3.1814492,-93.067451,
1341500000,-3.1486931,-94.089638,
1346000000,-3.1202602,-96.310783,
1350500000,-3.2125692,-97.809608,
1355000000,-3.2255206,-99.135246,
1359500000,-3.1964664,-101.55688,
1364000000,-3.2986989,-103.49223,
1368500000,-3.2880435,-105.14008,
1373000000,-3.2727737,-107.84057,
1377500000,-3.3762755,-110.26308,
1382000000,-3.4810276,-112.07227,
1386500000,-3.5053501,-114.74849,
1391000000,-3.637692,-117.21223,
1395500000,-3.7075841,-119.37276,
1400000000,-3.7822299,-121.91184,
1404500000,-3.9714038,-124.42935,
1409000000,-4.1322675,-126.83746,
1413500000,-4.3279119,-129.32225,
1418000000,-4.6385212,-131.85356,
1422500000,-5.0007992,-134.17566,
1427000000,-5.5598316,-135.72986,
1431500000,-6.343956,-135.38293,
1436000000,-6.7978764,-129.50253,
1440500000,-6.0437779,-125.20208,
1445000000,-5.3819056,-127.6572,
1449500000,-5.1828194,-131.07651,
1454000000,-5.2070632,-134.40385,
1458500000,-5.3227224,-136.99693,
1463000000,-5.4213891,-138.96544,
1467500000,-5.5107265,-141.04353,
1472000000,-5.5778294,-143.33842,
1476500000,-5.6669712,-145.44902,
1481000000,-5.7345266,-147.68849,
1485500000,-5.8549967,-150.27608,
1490000000,-5.933495,-152.73363,
1494500000,-6.0757723,-155.13533,
1499000000,-6.1644559,-157.44569,
1503500000,-6.3020725,-159.74979,
1508000000,-6.4809122,-162.24821,
1512500000,-6.653357,-164.53239,
1517000000,-6.8404241,-166.64328,
1521500000,-6.9532781,-168.67406,
1526000000,-7.2044959,-171.07919,
1530500000,-7.4215579,-173.35683,
1535000000,-7.6158171,-175.73802,
1539500000,-7.9127541,-178.60448,
1544000000,-8.3116989,178.88574,
1548500000,-8.6720066,176.52553,
1553000000,-9.0863743,173.58134,
1557500000,-9.6050453,171.19576,
1562000000,-10.04934,168.93016,
1566500000,-10.609101,165.89719,
1571000000,-11.311361,163.28964,
1575500000,-12.025304,161.25758,
1580000000,-12.789222,158.99353,
1584500000,-13.702072,158.26828,
1589000000,-14.495505,157.99835,
1593500000,-15.367749,157.90904,
1598000000,-16.466722,159.36479,
1602500000,-17.380041,162.7189,
1607000000,-18.133173,166.57364,
1611500000,-18.873325,172.08043,
1616000000,-19.494799,179.17323,
1620500000,-19.824686,-172.07735,
1625000000,-19.746725,-161.91246,
1629500000,-19.02844,-152.80743,
1634000000,-18.048725,-147.0988,
1638500000,-17.093222,-144.17354,
1643000000,-16.311399,-142.40022,
1647500000,-15.597167,-141.06795,
1652000000,-14.934762,-140.41068,
1656500000,-14.253163,-140.64842,
1661000000,-13.664996,-141.48434,
1665500000,-13.214047,-143.26489,
1670000000,-12.841494,-144.84822,
1674500000,-12.530872,-147.01538,
1679000000,-12.230776,-149.42505,
1683500000,-12.014324,-151.93732,
1688000000,-11.782064,-154.31187,
1692500000,-11.576455,-156.60779,
1697000000,-11.420035,-159.29913,
1701500000,-11.254252,-161.89342,
1706000000,-11.108635,-164.00108,
1710500000,-10.937651,-166.07536,
1715000000,-10.791304,-168.21849,
1719500000,-10.6057,-170.38284,
1724000000,-10.442388,-172.26776,
1728500000,-10.265424,-174.21811,
1733000000,-10.110754,-176.07677,
1737500000,-9.925642,-178.17105,
1742000000,-9.8099365,179.49837,
1746500000,-9.6754627,177.78362,
1751000000,-9.5015526,175.42226,
1755500000,-9.4610653,172.62979,
1760000000,-9.374548,170.74217,
1764500000,-9.3099489,167.63683,
1769000000,-9.3471489,164.86194,
1773500000,-9.3084736,162.52155,
1778000000,-9.2560749,159.48308,
1782500000,-9.3039589,156.07372,
1787000000,-9.2957907,153.19359,
1791500000,-9.2275982,149.94283,
1796000000,-9.3090649,146.22824,
1800500000,-9.3373165,143.49744,
1805000000,-9.2601261,140.01402,
1809500000,-9.3326578,136.42645,
1814000000,-9.4067745,133.78275,
1818500000,-9.3505135,130.51575,
1823000000,-9.3834724,127.33958,
1827500000,-9.4300251,124.89462,
1832000000,-9.3674259,121.96973,
1836500000,-9.4020452,118.62548,
1841000000,-9.477499,116.26754,
1845500000,-9.3742743,112.84978,
1850000000,-9.4414806,109.02236,
1854500000,-9.5238705,105.7243,
1859000000,-9.5065594,102.01919,
1863500000,-9.5869627,97.014885,
1868000000,-9.7889709,92.894798,
1872500000,-9.8084326,88.384552,
1877000000,-9.9813843,82.812088,
1881500000,-10.192029,78.020958,
1886000000,-10.303371,73.296532,
1890500000,-10.381811,67.792099,
1895000000,-10.559825,62.699875,
1899500000,-10.593478,57.825108,
1904000000,-10.672486,52.503418,
1908500000,-10.814184,47.245621,
1913000000,-10.876254,42.130451,
1917500000,-10.936229,37.053974,
1922000000,-11.075763,31.523117,
1926500000,-11.224717,26.222939,
1931000000,-11.32443,20.797184,
1935500000,-11.494221,15.406132,
1940000000,-11.624491,9.6742182,
1944500000,-11.714586,3.8077049,
1949000000,-11.75658,-2.4326055,
1953500000,-11.786573,-9.2362986,
1958000000,-11.794656,-16.098719,
1962500000,-11.737951,-22.731457,
1967000000,-11.639559,-30.752623,
1971500000,-11.652035,-37.574615,
1976000000,-11.504077,-44.209332,
1980500000,-11.320147,-51.260201,
1985000000,-11.291354,-57.958199,
1989500000,-11.142255,-63.913284,
1994000000,-10.979245,-70.230736,
1998500000,-10.932369,-76.443871,
2003000000,-10.90951,-81.378716,
2007500000,-10.773059,-86.897881,
2012000000,-10.77282,-92.267921,
2016500000,-10.783545,-96.996941,
2021000000,-10.67139,-102.18743,
2025500000,-10.706004,-107.48241,
2030000000,-10.735346,-111.86556,
2034500000,-10.58463,-116.73026,
2039000000,-10.524808,-122.00348,
2043500000,-10.515977,-126.47019,
2048000000,-10.348504,-130.63918,
2052500000,-10.256343,-135.16544,
2057000000,-10.155689,-139.22052,
2061500000,-9.9872351,-142.76372,
2066000000,-9.8512287,-146.53969,
2070500000,-9.6961155,-149.64864,
2075000000,-9.4870853,-152.9541,
2079500000,-9.3152304,-156.25288,
2084000000,-9.1553717,-159.61151,
2088500000,-9.086834,-162.32706,
2093000000,-8.9484921,-165.49745,
2097500000,-8.8315172,-168.38275,
2102000000,-8.7376566,-171.48422,
2106500000,-8.600688,-174.51137,
2111000000,-8.4816885,-177.94273,
2115500000,-8.3962545,178.64008,
2120000000,-8.2648268,175.39607,
2124500000,-8.0808115,171.54736,
2129000000,-8.0225897,167.78606,
2133500000,-7.8841772,164.30696,
2138000000,-7.6733074,160.33087,
2142500000,-7.5863123,156.34117,
2147000000,-7.4461226,152.98384,
2151500000,-7.2553349,149.18149,
2156000000,-7.1786423,145.08086,
2160500000,-7.0783734,141.91725,
2165000000,-6.8643961,138.14478,
2169500000,-6.8129959,134.02432,
2174000000,-6.7913995,131.07028,
2178500000,-6.6515107,127.2244,
2183000000,-6.6738281,122.80408,
2187500000,-6.7259741,119.61695,
2192000000,-6.6921406,115.9473,
2196500000,-6.752883,111.53294,
2201000000,-6.8972054,107.8954,
2205500000,-6.8824172,104.30639,
2210000000,-6.9751329,99.415779,
2214500000,-7.1499252,95.726021,
2219000000,-7.1153159,91.622322,
2223500000,-7.1874108,86.747482,
2228000000,-7.3069267,82.810585,
2232500000,-7.3094611,78.738564,
2237000000,-7.445323,74.153854,
2241500000,-7.5502267,70.160484,
2246000000,-7.5504484,65.67659,
2250500000,-7.7201576,61.126629,
2255000000,-7.9056077,57.496021,
2259500000,-8.0192928,53.456154,
2264000000,-8.2348833,48.830215,
2268500000,-8.4922361,44.891003,
2273000000,-8.6866922,41.155666,
2277500000,-8.987443,36.192383,
2282000000,-9.3623819,32.058556,
2286500000,-9.6144543,27.679577,
2291000000,-9.9687328,22.356424,
2295500000,-10.417706,17.196091,
2300000000,-10.754113,12.145391,
2304500000,-11.126389,5.9847741,
2309000000,-11.635715,0.38386682,
2313500000,-12.064377,-5.0558362,
2318000000,-12.4051,-10.953156,
2322500000,-12.868592,-17.008957,
2327000000,-13.20075,-22.492088,
2331500000,-13.612339,-28.983112,
2336000000,-13.980501,-35.836163,
2340500000,-14.471977,-42.835869,
2345000000,-15.100213,-50.290279,
2349500000,-15.73903,-57.585934,
2354000000,-16.542299,-65.779449,
2358500000,-17.480869,-73.525078,
2363000000,-18.267683,-81.969147,
2367500000,-18.995342,-92.536293,
2372000000,-19.616806,-103.80155,
2376500000,-20.00803,-115.61657,
2381000000,-19.921726,-129.55005,
2385500000,-19.964104,-143.68115,
2390000000,-19.481173,-155.9975,
2394500000,-18.948441,-166.70821,
2399000000,-18.460985,-177.76082,
2403500000,-18.056,173.02664,
2408000000,-17.495075,165.11465,
2412500000,-17.086847,157.13588,
2417000000,-16.660053,150.12224,
2421500000,-16.37326,142.92369,
2426000000,-16.049028,135.74431,
2430500000,-15.795815,128.32515,
2435000000,-15.601737,121.05042,
2439500000,-15.288188,113.38712,
2444000000,-15.084813,107.08469,
2448500000,-14.855681,99.33313,
2453000000,-14.654917,93.26799,
2457500000,-14.362457,86.711784,
2462000000,-14.220698,80.261429,
2466500000,-14.040479,75.233574,
2471000000,-13.828213,70.778687,
2475500000,-13.631233,65.259354,
2480000000,-13.57656,60.867123,
2484500000,-13.360866,56.219997,
2489000000,-13.326575,50.746986,
2493500000,-13.435163,46.036499,
2498000000,-13.471512,41.518414,
2502500000,-13.623524,35.871555,
2507000000,-13.844457,30.160858,
2511500000,-14.105878,25.152472,
2516000000,-14.325617,19.172112,
2520500000,-14.699224,13.42188,
2525000000,-14.923738,8.3880453,
2529500000,-14.996375,1.8293849,
2534000000,-15.300047,-5.0813842,
2538500000,-15.493948,-11.441259,
2543000000,-15.653612,-17.988098,
2547500000,-16.036112,-24.498764,
2552000000,-16.397366,-29.727713,
2556500000,-16.612997,-34.648411,
2561000000,-16.918209,-39.179005,
2565500000,-17.232861,-44.282257,
2570000000,-17.6054,-49.329926,
2574500000,-18.00588,-53.998409,
2579000000,-18.392521,-59.664715,
2583500000,-18.932501,-65.647903,
2588000000,-19.482565,-72.694016,
2592500000,-19.979279,-80.710159,
2597000000,-20.697586,-89.644226,
2601500000,-21.169323,-98.744904,
2606000000,-21.331522,-109.21635,
2610500000,-21.59709,-119.82888,
2615000000,-21.590923,-128.6004,
2619500000,-21.081394,-139.37038,
2624000000,-20.810104,-148.86827,
2628500000,-20.569956,-156.32901,
2633000000,-20.202829,-163.627,
2637500000,-19.931448,-170.93317,
2642000000,-19.725288,-177.67079,
2646500000,-19.539616,175.41998,
2651000000,-19.456869,168.41261,
2655500000,-19.311592,161.37451,
2660000000,-19.382551,155.45811,
2664500000,-19.164589,149.67268,
2669000000,-18.961004,143.01778,
2673500000,-18.639666,136.19533,
2678000000,-18.116253,129.13612,
2682500000,-17.685806,121.66194,
2687000000,-17.299913,115.17361,
2691500000,-16.883617,109.31817,
2696000000,-16.580912,104.21106,
2700500000,-16.215612,99.509583,
2705000000,-15.884407,95.534241,
2709500000,-15.572346,91.715218,
2714000000,-15.265597,87.5709,
2718500000,-15.061458,84.460968,
2723000000,-14.814572,80.874718,
2727500000,-14.649877,76.88739,
2732000000,-14.550055,72.904678,
2736500000,-14.408367,69.017159,
2741000000,-14.388264,64.208397,
2745500000,-14.449416,59.449688,
2750000000,-14.40006,55.335262,
2754500000,-14.411879,50.351925,
2759000000,-14.368238,45.550446,
2763500000,-14.293702,41.032314,
2768000000,-14.202029,36.105068,
2772500000,-14.15132,31.1022,
2777000000,-14.054483,27.34034,
2781500000,-13.903294,22.88612,
2786000000,-13.838722,18.642618,
2790500000,-13.730053,15.283938,
2795000000,-13.634862,11.658111,
2799500000,-13.685883,8.0961342,
2804000000,-13.695243,5.2516866,
2808500000,-13.686488,1.7537231,
2813000000,-13.850175,-1.7978275,
2817500000,-13.976508,-5.0182714,
2822000000,-14.144875,-8.4652042,
2826500000,-14.410615,-12.140596,
2831000000,-14.651466,-15.431724,
2835500000,-14.846336,-19.791821,
2840000000,-15.033197,-23.863239,
2844500000,-15.341916,-27.754152,
2849000000,-15.532383,-32.02042,
2853500000,-15.648934,-36.113922,
2858000000,-15.722536,-40.371693,
2862500000,-15.824941,-43.865116,
2867000000,-15.805001,-47.644291,
2871500000,-15.775014,-51.293419,
2876000000,-15.766212,-54.685562,
2880500000,-15.797544,-58.269825,
2885000000,-15.854754,-61.620274,
2889500000,-15.994355,-64.371002,
2894000000,-16.1464,-67.215393,
2898500000,-16.36232,-70.169266,
2903000000,-16.604185,-72.447891,
2907500000,-16.857185,-74.916328,
2912000000,-17.154953,-78.478325,
2916500000,-17.473143,-82.027359,
2921000000,-17.799238,-84.922272,
2925500000,-18.009611,-88.83622,
2930000000,-18.233295,-93.967239,
2934500000,-18.49811,-97.582451,
2939000000,-18.625725,-103.06737,
2943500000,-18.743645,-108.03759,
2948000000,-18.763605,-112.21033,
2952500000,-18.609446,-118.07394,
2957000000,-18.605675,-123.14431,
2961500000,-18.501812,-126.95334,
2966000000,-18.38286,-131.30112,
2970500000,-18.376431,-135.92009,
2975000000,-18.400084,-139.49838,
2979500000,-18.351913,-142.92319,
2984000000,-18.511763,-146.88216,
2988500000,-18.694418,-150.48647,
2993000000,-18.829803,-154.06671,
2997500000,-19.053898,-158.92606,
3002000000,-19.280766,-162.81686,
3006500000,-19.477665,-168.73755,
3011000000,-19.80348,-174.25034,
3015500000,-20.046873,179.558,
3020000000,-20.122419,172.16553,
3024500000,-20.293348,165.88141,
3029000000,-20.216152,159.92848,
3033500000,-20.024818,153.75064,
3038000000,-19.890673,147.5248,
3042500000,-19.731052,143.07558,
3047000000,-19.348389,138.26701,
3051500000,-19.192995,134.03787,
3056000000,-19.003086,129.83607,
3060500000,-18.830811,125.24103,
3065000000,-18.758673,121.39112,
3069500000,-18.826773,117.03001,
3074000000,-18.980038,112.6234,
3078500000,-19.138577,107.47567,
3083000000,-19.345415,103.74033,
3087500000,-19.586714,98.790871,
3092000000,-19.770372,93.112724,
3096500000,-19.831453,87.424675,
3101000000,-20.033369,80.394691,
3105500000,-20.053621,74.105659,
3110000000,-20.047886,66.680321,
3114500000,-20.127235,60.632191,
3119000000,-20.15295,55.20245,
3123500000,-20.12867,49.785954,
3128000000,-20.156481,45.210281,
3132500000,-20.127609,41.433842,
3137000000,-20.14386,38.677624,
3141500000,-20.41934,34.887184,
3146000000,-20.616709,32.739223,
3150500000,-20.851048,30.328701,
3155000000,-21.446922,27.877575,
3159500000,-22.249363,27.1954,
3164000000,-22.719275,26.915304,
3168500000,-23.480633,28.136562,
3173000000,-24.062517,29.587345,
3177500000,-24.466139,31.582115,
3182000000,-24.595055,31.791426,
3186500000,-24.517818,30.680117,
3191000000,-24.270035,27.430956,
3195500000,-24.008499,24.395824,
3200000000,-23.692617,19.506012,
3204500000,-23.317236,14.480613,
3209000000,-23.136654,9.4612207,
3213500000,-22.750715,5.9264088,
3218000000,-22.177393,2.4323266,
3222500000,-21.93605,-1.2805278,
3227000000,-21.657188,-3.8307741,
3231500000,-21.317911,-6.8569803,
3236000000,-21.339481,-8.8466406,
3240500000,-21.234932,-10.329181,
3245000000,-21.388403,-11.919182,
3249500000,-21.509518,-13.635793,
3254000000,-21.824448,-14.574604,
3258500000,-22.140512,-15.226749,
3263000000,-22.51277,-16.304995,
3267500000,-22.887787,-16.764824,
3272000000,-23.192087,-18.028065,
3276500000,-23.251051,-19.851061,
3281000000,-23.314751,-22.160267,
3285500000,-23.317162,-25.26038,
3290000000,-23.112326,-30.009092,
3294500000,-23.097359,-34.697754,
3299000000,-22.628643,-38.747368,
3303500000,-22.288954,-44.085621,
3308000000,-22.019138,-48.836472,
3312500000,-21.595392,-52.627087,
3317000000,-21.16535,-56.113266,
3321500000,-21.061041,-59.703571,
3326000000,-20.786255,-62.816833,
3330500000,-20.733006,-65.062538,
3335000000,-20.712233,-67.257103,
3339500000,-20.666933,-68.8526,
3344000000,-20.743372,-71.157646,
3348500000,-20.828611,-74.029907,
3353000000,-20.939707,-76.093361,
3357500000,-21.144176,-79.432083,
3362000000,-21.333054,-83.578667,
3366500000,-21.660381,-89.04615,
3371000000,-21.993221,-94.197876,
3375500000,-22.106873,-100.92937,
3380000000,-22.359686,-107.65806,
3384500000,-22.478224,-113.11847,
3389000000,-22.364059,-120.00909,
3393500000,-22.349228,-127.39444,
3398000000,-22.392145,-132.35576,
3402500000,-22.007141,-136.79572,
3407000000,-22.039078,-141.47975,
3411500000,-22.084606,-144.88411,
3416000000,-21.944365,-148.33946,
3420500000,-22.215437,-152.65291,
3425000000,-22.559208,-155.99243,
3429500000,-23.062941,-158.42059,
3434000000,-23.666145,-162.81754,
3438500000,-24.670181,-166.80975,
3443000000,-25.63695,-169.819,
3447500000,-26.855417,-175.70302,
3452000000,-28.280472,178.569,
3456500000,-29.70542,173.53542,
3461000000,-30.929811,165.90686,
3465500000,-32.448181,156.04926,
3470000000,-33.331635,148.54916,
3474500000,-34.263977,136.80867,
3479000000,-34.794415,131.19009,
3483500000,-35.095016,128.56485,
3488000000,-35.488354,127.04684,
3492500000,-36.058277,132.28842,
3497000000,-36.405514,143.74469,
3501500000,-36.810696,154.20724,
3506000000,-36.508156,169.05223,
3510500000,-35.16386,-178.62123,
3515000000,-34.401554,-168.58382,
3519500000,-33.327698,-162.20467,
3524000000,-32.059891,-154.32689,
3528500000,-31.455641,-151.03572,
3533000000,-30.540607,-143.95795,
3537500000,-29.741568,-141.1723,
3542000000,-29.560497,-138.22417,
3546500000,-29.294344,-136.2247,
3551000000,-28.930965,-137.86719,
3555500000,-28.941521,-138.32712,
3560000000,-29.002068,-138.67537,
3564500000,-28.827112,-141.96724,
3569000000,-29.185547,-147.42987,
3573500000,-29.395533,-152.30615,
3578000000,-28.971924,-159.57233,
3582500000,-28.873829,-168.30374,
3587000000,-28.082417,-173.85936,
3591500000,-27.452148,179.7476,
3596000000,-26.623106,172.48711,
3600500000,-25.820095,169.42865,
3605000000,-25.096586,164.41869,
3609500000,-24.525993,160.97633,
3614000000,-24.031965,159.17195,
3618500000,-23.705265,157.9993,
3623000000,-23.504076,155.84602,
3627500000,-23.462349,154.94122,
3632000000,-23.411493,154.64445,
3636500000,-23.565416,153.5464,
3641000000,-23.673719,152.66769,
3645500000,-23.789801,151.7554,
3650000000,-24.064468,149.60677,
3654500000,-24.428482,147.77776,
3659000000,-24.48605,144.69528,
3663500000,-24.739349,140.28185,
3668000000,-24.889585,136.05206,
3672500000,-24.736494,131.48354,
3677000000,-24.569176,126.21596,
3681500000,-24.200579,121.97782,
3686000000,-23.639351,118.19767,
3690500000,-23.199129,113.18462,
3695000000,-22.683065,109.94031,
3699500000,-22.230106,107.25501,
3704000000,-21.834076,104.81586,
3708500000,-21.379465,102.71054,
3713000000,-21.120468,101.16052,
3717500000,-20.951757,99.608093,
3722000000,-20.809935,97.815376,
3726500000,-20.73361,96.127106,
3731000000,-20.779325,94.874802,
3735500000,-20.794024,92.395538,
3740000000,-20.864922,89.936111,
3744500000,-21.021961,86.971451,
3749000000,-21.00511,82.942299,
3753500000,-21.059591,78.178368,
3758000000,-21.155231,72.911263,
3762500000,-20.948668,66.895866,
3767000000,-20.799696,60.601173,
3771500000,-20.512955,54.654865,
3776000000,-20.140554,48.458614,
3780500000,-19.722328,42.166824,
3785000000,-19.315836,37.412006,
3789500000,-18.83387,32.30513,
3794000000,-18.566734,27.108995,
3798500000,-18.38628,22.781279,
3803000000,-18.210939,18.361275,
3807500000,-18.150909,13.348811,
3812000000,-18.304005,9.2952595,
3816500000,-18.306339,5.200666,
3821000000,-18.396799,-0.84576315,
3825500000,-18.639704,-7.0622377,
3830000000,-18.817892,-13.730556,
3834500000,-18.893751,-22.040697,
3839000000,-19.056856,-30.948912,
3843500000,-19.076452,-39.657223,
3848000000,-19.000006,-49.476585,
3852500000,-18.871817,-59.449871,
3857000000,-18.718914,-67.946884,
3861500000,-18.526722,-75.561363,
3866000000,-18.350435,-83.059433,
3870500000,-18.15727,-89.315208,
3875000000,-18.052357,-94.806549,
3879500000,-17.924662,-100.04124,
3884000000,-17.954992,-105.83475,
3888500000,-17.99608,-111.91434,
3893000000,-18.063457,-117.18763,
3897500000,-18.206253,-124.42377,
3902000000,-18.411291,-131.71696,
3906500000,-18.619928,-138.95883,
3911000000,-18.658808,-147.08025,
3915500000,-18.874804,-155.61157,
3920000000,-18.938612,-163.27899,
3924500000,-18.69759,-171.24355,
3929000000,-18.522509,-179.26302,
3933500000,-18.422695,174.24411,
3938000000,-18.153418,168.4043,
3942500000,-17.940674,162.49455,
3947000000,-17.808636,159.00305,
3951500000,-17.63751,155.069,
3956000000,-17.635473,150.88303,
3960500000,-17.697647,147.43556,
3965000000,-17.735338,144.24103,
3969500000,-17.953802,140.12349,
