!CSV A.01.01,,,
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11,,,
!Date: Friday, September 30, 2022 10:19:07,
!Source: Standard,,,
,,,
BEGIN CH1_DATA,,,
Freq(Hz),S11(DB),S11(DEG),
2142500000,-9.083003,114.45972,
2165000000,-8.4356041,110.29941,
2187500000,-7.9091411,105.83951,
2210000000,-7.5116591,102.25217,
2232500000,-7.1703272,98.197853,
2255000000,-6.8837123,94.538307,
2277500000,-6.6337161,91.169991,
2300000000,-6.4519811,87.958374,
2322500000,-6.2225299,85.004875,
2345000000,-6.0640116,81.965378,
2367500000,-5.8560662,78.798515,
2390000000,-5.6934323,75.753487,
2412500000,-5.5452218,72.614479,
2435000000,-5.3597746,69.56514,
2457500000,-5.26928,66.315804,
2480000000,-5.1806951,62.712666,
2502500000,-5.0898495,59.467575,
2525000000,-5.0515928,56.033443,
2547500000,-5.0700126,52.813683,
2570000000,-5.095295,49.217022,
2592500000,-5.1413984,45.94138,
2615000000,-5.2217278,42.493095,
2637500000,-5.362288,39.298859,
2660000000,-5.5212941,35.769573,
2682500000,-5.7698736,32.517822,
2705000000,-6.0636125,29.738459,
2727500000,-6.3964405,26.86091,
2750000000,-6.7224765,24.750769,
2772500000,-7.1533508,22.790314,
2795000000,-7.5974607,21.322077,
2817500000,-8.0712833,20.475756,
2840000000,-8.5370283,20.498201,
2862500000,-8.9392195,21.382872,
2885000000,-9.3162098,22.809303,
2907500000,-9.5399294,24.846981,
2930000000,-9.5902901,27.538603,
2952500000,-9.4654846,30.138025,
2975000000,-9.231884,31.885807,
2997500000,-8.9098301,33.396206,
3020000000,-8.5061216,33.832218,
3042500000,-8.0707893,34.011784,
3065000000,-7.6402402,33.215881,
3087500000,-7.2455816,31.721464,
3110000000,-6.8854785,29.94883,
3132500000,-6.5674505,27.999411,
3155000000,-6.3432603,25.740219,
3177500000,-6.0762234,23.364674,
3200000000,-5.8348603,20.93507,
3222500000,-5.6202354,18.695589,
3245000000,-5.4969506,16.034502,
3267500000,-5.3590889,13.222694,
3290000000,-5.2033472,10.488309,
3312500000,-5.1356263,7.8446398,
3335000000,-5.0826182,5.0948238,
3357500000,-5.0240917,2.1406746,
3380000000,-4.9758053,-0.59000105,
3402500000,-4.9481883,-3.6302507,
3425000000,-5.0084376,-6.3708501,
3447500000,-5.0775628,-8.8297377,
3470000000,-5.1663761,-11.515024,
3492500000,-5.2347093,-14.074585,
3515000000,-5.3057098,-16.242693,
3537500000,-5.3855963,-18.232216,
3560000000,-5.4679098,-20.525688,
3582500000,-5.5529637,-22.797895,
3605000000,-5.6280694,-24.949966,
3627500000,-5.7601418,-27.476486,
3650000000,-5.906333,-29.896931,
3672500000,-6.0911555,-32.380901,
3695000000,-6.334723,-34.13348,
3717500000,-6.5773568,-36.268093,
3740000000,-6.840847,-37.453594,
3762500000,-7.0952678,-38.298386,
3785000000,-7.3045917,-38.866119,
3807500000,-7.4512339,-39.1194,
3830000000,-7.5582385,-39.550583,
3852500000,-7.6052418,-39.721703,
3875000000,-7.592751,-40.214096,
3897500000,-7.6007814,-41.109909,
3920000000,-7.5615401,-41.786617,
3942500000,-7.5204306,-43.04298,
3965000000,-7.5439925,-43.973911,
3987500000,-7.4608202,-45.078503,
4010000000,-7.4154587,-45.356434,
4032500000,-7.3055291,-46.765732,
4055000000,-7.2099514,-48.373779,
4077500000,-7.1976051,-49.627254,
4100000000,-7.0939698,-51.469032,
4122500000,-7.0087719,-53.360783,
4145000000,-6.9212942,-55.566231,
4167500000,-6.8804173,-58.027908,
4190000000,-6.8740077,-60.437126,
4212500000,-6.9247007,-62.98843,
4235000000,-6.9770947,-65.416756,
4257500000,-7.0879006,-67.97213,
4280000000,-7.2188845,-70.159164,
4302500000,-7.3078952,-72.200531,
4325000000,-7.4421067,-74.025124,
4347500000,-7.5185595,-75.705605,
4370000000,-7.5668502,-77.57563,
4392500000,-7.6396599,-79.724686,
4415000000,-7.7581525,-81.983772,
4437500000,-7.8474431,-84.205002,
4460000000,-7.9955192,-86.745308,
4482500000,-8.180563,-89.328217,
4505000000,-8.5116673,-90.661736,
4527500000,-8.7587109,-92.431992,
4550000000,-8.9991179,-94.061882,
4572500000,-9.1966858,-95.211502,
4595000000,-9.4617853,-95.732376,
4617500000,-9.5583954,-96.428276,
4640000000,-9.6541061,-98.1101,
4662500000,-9.7975445,-99.615135,
4685000000,-9.9281054,-101.26788,
4707500000,-10.175742,-102.84327,
4730000000,-10.353537,-104.41953,
4752500000,-10.589868,-105.40023,
4775000000,-10.81566,-106.2617,
4797500000,-10.947991,-106.84665,
4820000000,-11.086287,-107.92455,
4842500000,-11.213696,-108.25249,
4865000000,-11.232061,-109.1506,
4887500000,-11.258844,-109.97495,
4910000000,-11.295877,-111.56823,
4932500000,-11.359023,-112.96117,
4955000000,-11.448592,-114.94554,
4977500000,-11.545901,-117.04227,
5000000000,-11.721995,-117.51247,
