!CSV A.01.01,,,
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11,,,
!Date: Friday, September 30, 2022 10:18:24,
!Source: Standard,,,
,,,
BEGIN CH1_DATA,,,
Freq(Hz),S11(DB),S11(DEG),
2435000000,-24.028879,-45.949589,
2457500000,-22.717644,-62.361103,
2480000000,-22.526855,-79.901886,
2502500000,-20.585573,-95.687088,
2525000000,-19.46694,-111.45392,
2547500000,-17.742496,-128.77756,
2570000000,-17.938124,-141.36174,
2592500000,-17.248585,-150.09618,
2615000000,-16.540766,-156.61121,
2637500000,-16.211802,-165.86777,
2660000000,-15.492888,-172.74066,
2682500000,-15.323587,-177.99812,
2705000000,-14.974374,176.14104,
2727500000,-14.369967,171.99251,
2750000000,-14.271406,164.55875,
2772500000,-13.885891,158.42018,
2795000000,-13.962477,152.06337,
2817500000,-13.990452,147.28377,
2840000000,-14.034045,142.18748,
2862500000,-14.024373,137.3175,
2885000000,-14.213482,133.39601,
2907500000,-13.81016,128.86725,
2930000000,-14.365498,118.03022,
2952500000,-15.282933,116.1234,
2975000000,-15.924364,113.48772,
2997500000,-16.054144,112.65927,
3020000000,-16.618923,110.23861,
3042500000,-16.458767,110.1056,
3065000000,-17.018087,104.46826,
3087500000,-17.498974,103.83553,
3110000000,-17.784077,101.41283,
3132500000,-18.410791,97.000053,
3155000000,-18.999611,94.272293,
3177500000,-20.269949,86.740051,
3200000000,-21.755026,89.112305,
3222500000,-23.116734,86.623711,
3245000000,-26.05246,86.518524,
3267500000,-29.760366,99.368301,
3290000000,-31.256178,145.32133,
3312500000,-28.016155,164.80466,
3335000000,-26.373451,174.15842,
3357500000,-24.457844,-173.28885,
3380000000,-21.415297,-163.69467,
3402500000,-18.159103,-169.32622,
3425000000,-16.624281,-176.47382,
3447500000,-15.141016,177.67717,
3470000000,-14.158651,170.24336,
3492500000,-13.817853,163.60008,
3515000000,-13.539355,161.13274,
3537500000,-12.81076,158.78368,
3560000000,-12.034898,156.25055,
3582500000,-11.292707,150.8172,
3605000000,-10.999489,146.21388,
3627500000,-10.514916,141.39299,
3650000000,-10.447356,136.77399,
3672500000,-10.214695,134.13686,
3695000000,-10.095862,130.12665,
3717500000,-9.8306808,128.61928,
3740000000,-9.4853411,124.36749,
3762500000,-9.3507099,122.30213,
3785000000,-8.9534569,118.82842,
3807500000,-8.7564497,115.40832,
3830000000,-8.6078215,111.97777,
3852500000,-8.3450794,108.87791,
3875000000,-8.2375898,105.186,
3897500000,-8.1263075,101.68462,
3920000000,-8.0546961,98.054535,
3942500000,-7.9985189,95.904488,
3965000000,-7.6893377,93.431831,
3987500000,-7.5384927,88.395042,
4010000000,-7.6057849,86.217255,
4032500000,-7.5188379,83.136826,
4055000000,-7.449451,80.089325,
4077500000,-7.5291176,76.678612,
4100000000,-7.4490952,73.45153,
4122500000,-7.4906192,69.351814,
4145000000,-7.5371385,66.322617,
4167500000,-7.6163044,63.688679,
4190000000,-7.5627985,61.469654,
4212500000,-7.528758,57.623173,
4235000000,-7.6711216,54.493927,
4257500000,-7.6624966,51.294991,
4280000000,-7.8299274,48.210484,
4302500000,-8.003088,45.276173,
4325000000,-8.1796312,42.762508,
4347500000,-8.4068079,40.216682,
4370000000,-8.5624399,38.097824,
4392500000,-8.7119303,36.8778,
4415000000,-8.7412901,34.096596,
4437500000,-8.931881,32.63205,
4460000000,-9.0209684,30.598503,
4482500000,-9.0783348,29.05957,
4505000000,-9.1687279,26.725981,
4527500000,-9.3005829,24.367416,
4550000000,-9.4098272,21.525467,
4572500000,-9.7643747,19.019455,
4595000000,-10.056607,17.916262,
4617500000,-10.274077,17.981476,
4640000000,-10.247241,17.518461,
4662500000,-10.275696,16.341452,
4685000000,-10.245768,14.721676,
4707500000,-10.359385,13.351358,
4730000000,-10.304258,11.68885,
4752500000,-10.458938,9.9140167,
4775000000,-10.591236,9.2126884,
4797500000,-10.485902,7.7570338,
4820000000,-10.50216,5.9166045,
4842500000,-10.511436,4.3966336,
4865000000,-10.560433,2.174258,
4887500000,-10.685863,0.74926174,
4910000000,-10.818784,-0.75793535,
4932500000,-10.822503,-1.0225933,
4955000000,-10.771911,-2.5166171,
4977500000,-10.768586,-4.767827,
5000000000,-10.868605,-5.313437,
