!CSV A.01.01,,,
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11,,,
!Date: Monday, September 26, 2022 10:42:13,
!Source: Standard,,,
,,,
BEGIN CH1_DATA,,,
Freq(Hz),S11(DB),S11(DEG),
3340000000,-26.329863,-168.6035,
3385000000,-20.494638,-164.35822,
3430000000,-17.585289,-175.25417,
3475000000,-14.261726,179.25833,
3520000000,-12.727201,167.06859,
3565000000,-11.423141,155.00667,
3610000000,-10.395082,149.07796,
3655000000,-10.244598,138.69653,
3700000000,-9.6857538,132.11375,
3745000000,-9.1193008,125.16012,
3790000000,-9.0537262,117.11031,
3835000000,-8.6853485,110.95733,
3880000000,-8.4841681,105.83432,
3925000000,-8.2279415,99.735435,
3970000000,-7.9011731,94.042953,
4015000000,-7.7869849,86.828125,
4060000000,-7.6534829,81.776535,
4105000000,-7.5471802,75.772057,
4150000000,-7.4284935,69.279305,
4195000000,-7.5714765,63.139793,
4240000000,-7.6845951,56.949097,
4285000000,-7.9574142,50.363361,
4330000000,-8.3338728,45.412067,
4375000000,-8.451189,40.760143,
4420000000,-8.7773676,38.390648,
4465000000,-9.0031443,32.376099,
4510000000,-9.3060284,29.866642,
4555000000,-9.280921,25.928854,
4600000000,-9.5886765,19.748924,
4645000000,-9.8774204,18.63866,
4690000000,-10.283798,16.07786,
4735000000,-10.324696,11.072976,
4780000000,-10.539952,9.084094,
4825000000,-10.873975,7.5703282,
4870000000,-10.80836,3.1483614,
4915000000,-10.89167,2.6060879,
4960000000,-11.220542,-0.75205511,
5005000000,-11.339666,-2.6661079,
5050000000,-11.059396,-3.8060966,
5095000000,-11.072362,-7.7134461,
5140000000,-10.731077,-11.75365,
5185000000,-10.519023,-15.170771,
5230000000,-10.704638,-19.281357,
5275000000,-10.673274,-25.586849,
5320000000,-10.548268,-28.302532,
5365000000,-10.741529,-33.011902,
5410000000,-10.762493,-39.72369,
5455000000,-10.644705,-43.401012,
5500000000,-10.918586,-48.527798,
5545000000,-10.989107,-56.046745,
5590000000,-11.202502,-61.523563,
5635000000,-11.873518,-66.705742,
5680000000,-12.260421,-73.085007,
5725000000,-12.723793,-76.143951,
5770000000,-13.50691,-81.596817,
5815000000,-13.977345,-85.82003,
5860000000,-14.603047,-88.830544,
5905000000,-15.57646,-91.564522,
5950000000,-15.839995,-94.240562,
5995000000,-16.503384,-97.297943,
6040000000,-17.337803,-97.598228,
6085000000,-18.176487,-98.733147,
6130000000,-19.273354,-96.541214,
6175000000,-19.848604,-91.833946,
6220000000,-19.203096,-89.131203,
6265000000,-19.005301,-88.384369,
6310000000,-19.211622,-92.324455,
6355000000,-19.193216,-89.780396,
6400000000,-19.386629,-86.687775,
6445000000,-19.031811,-87.394043,
6490000000,-18.393658,-84.499542,
6535000000,-17.962761,-83.287201,
6580000000,-17.353266,-87.002724,
6625000000,-16.48646,-88.147774,
6670000000,-16.052069,-91.220772,
6715000000,-15.890668,-94.680161,
6760000000,-15.091446,-95.909164,
6805000000,-14.497233,-97.066246,
6850000000,-14.018838,-102.39113,
6895000000,-13.123338,-107.18025,
6940000000,-12.846682,-110.70218,
6985000000,-12.529818,-115.99302,
7030000000,-11.766097,-120.28349,
7075000000,-11.370871,-125.50072,
7120000000,-11.036131,-132.5867,
7165000000,-10.682108,-137.49712,
7210000000,-10.415123,-142.31004,
7255000000,-10.037246,-148.32227,
7300000000,-9.6523695,-154.31868,
7345000000,-9.4587202,-161.04442,
7390000000,-9.2166138,-166.93173,
7435000000,-9.0948772,-173.94125,
7480000000,-8.9345179,179.69382,
7525000000,-8.8289595,173.8224,
7570000000,-8.9854517,166.30356,
7615000000,-8.894063,159.72743,
7660000000,-9.0360727,154.3895,
7705000000,-9.2545319,147.75522,
7750000000,-9.298274,141.79024,
7795000000,-9.6088161,134.77596,
7840000000,-10.213481,131.08185,
7885000000,-10.764338,125.74872,
7930000000,-10.860613,121.09432,
7975000000,-11.522907,119.87426,
8020000000,-12.035342,116.47999,
8065000000,-11.952659,113.73164,
8110000000,-12.293562,112.54665,
8155000000,-12.837786,110.43159,
8200000000,-12.696934,108.62875,
8245000000,-12.439754,109.27432,
8290000000,-12.664902,105.93364,
8335000000,-12.373405,101.30579,
8380000000,-12.562577,101.15876,
8425000000,-12.905206,98.089325,
8470000000,-12.75949,95.32531,
8515000000,-12.546686,95.456558,
8560000000,-12.982691,91.978752,
8605000000,-12.815556,90.073853,
8650000000,-12.373394,91.208405,
8695000000,-12.406938,88.01429,
8740000000,-12.10469,84.19561,
8785000000,-11.767499,83.504692,
8830000000,-11.900633,80.675194,
8875000000,-11.310929,77.431274,
8920000000,-10.756768,75.619888,
8965000000,-10.772986,71.17926,
9010000000,-10.131605,65.611389,
9055000000,-9.7640505,62.104362,
9100000000,-9.8316259,55.657421,
9145000000,-9.5415306,48.218369,
9190000000,-9.5360518,44.352997,
9235000000,-9.7026234,37.470898,
9280000000,-9.6456394,30.666439,
9325000000,-9.8301411,25.954002,
9370000000,-10.096574,18.70776,
9415000000,-10.198702,12.471955,
9460000000,-10.742646,6.4601941,
9505000000,-11.290907,-0.52782536,
9550000000,-11.923682,-6.6311488,
9595000000,-12.824107,-12.342444,
9640000000,-13.938051,-17.291355,
9685000000,-15.145387,-20.055775,
9730000000,-16.595781,-21.534826,
9775000000,-18.304811,-19.640259,
9820000000,-19.640438,-12.675012,
9865000000,-20.676138,-1.2038313,
9910000000,-20.467337,11.793337,
9955000000,-19.476826,20.168051,
10000000000,-17.87784,29.089813,
